filename,E_eff,nu_eff
microstructure_03848.npy,3853927736.9932137,0.1706333789793123
microstructure_01913.npy,3762042546.780458,0.17658889911184145
microstructure_06959.npy,2081781755.1013303,0.18329691673684914
microstructure_00759.npy,4098122430.2653227,0.182812496607866
microstructure_05411.npy,1407684820.028186,0.19485699555609606
microstructure_02756.npy,4300990193.3947115,0.1707512710305194
microstructure_08408.npy,3340120361.876452,0.16885457091453024
microstructure_06764.npy,3863563481.8466177,0.18989309680368496
microstructure_09833.npy,2843406430.993145,0.18151459437367734
microstructure_08652.npy,1252345604.6019845,0.19705567681369662
microstructure_09880.npy,1962845924.0555956,0.19539266047619055
microstructure_01035.npy,2172845973.8394575,0.18285313457815178
microstructure_06224.npy,1718936642.0637336,0.19268819839380485
microstructure_07589.npy,4229919453.343907,0.1713182384524353
microstructure_09085.npy,4612143599.376839,0.17995701961476318
microstructure_00755.npy,3316836149.602108,0.17681754501905514
microstructure_01343.npy,1431454707.293226,0.20500275374615448
microstructure_01363.npy,2989214765.9423776,0.1922836942969134
microstructure_02465.npy,2659291129.3499804,0.17483046210223968
microstructure_09435.npy,3852373018.649556,0.17470735013608799
microstructure_09013.npy,1953508274.2095056,0.20395778108232654
microstructure_09067.npy,3615768830.3270106,0.1788875381679207
microstructure_03693.npy,1423071232.7026324,0.19995688217091592
microstructure_05111.npy,4436669034.413212,0.18193288776725575
microstructure_06579.npy,1547911381.3004508,0.1960459844746782
microstructure_07686.npy,2888364737.3072743,0.16808697551861432
microstructure_02144.npy,2146657499.9535863,0.1887761561730065
microstructure_00147.npy,1372777008.199325,0.20415432603919126
microstructure_03411.npy,1474502527.9092348,0.19489394862254397
microstructure_01461.npy,2503390975.793296,0.1770582911309807
microstructure_04712.npy,3743012449.9688334,0.18215068272765314
microstructure_07504.npy,3969013771.6184826,0.17112736420726996
microstructure_09787.npy,3036177648.8920097,0.183893661029507
microstructure_07151.npy,1184522977.9141862,0.19913628430545519
microstructure_03961.npy,3917751049.6262746,0.17348665844620081
microstructure_04451.npy,4869281682.9014225,0.18008801325748514
microstructure_07551.npy,2343996987.9521866,0.17250934296222473
microstructure_01493.npy,3421777640.35147,0.1696409709963816
microstructure_04678.npy,1588269339.0137565,0.1765556375683968
microstructure_07897.npy,2539550705.337681,0.19305034318779937
microstructure_05941.npy,3866038658.4673533,0.17243447561019434
microstructure_04302.npy,4000026663.2935863,0.17628317324407256
microstructure_01603.npy,1899738950.6652274,0.19160539584984443
microstructure_01285.npy,1490983316.6251593,0.19331159262167877
microstructure_07233.npy,3229603762.697122,0.17620668128661512
microstructure_05232.npy,1701487179.1452003,0.18513412002705384
microstructure_03008.npy,1969634336.6989088,0.24127819680803703
microstructure_04875.npy,2229038583.562504,0.1960628526013043
microstructure_07218.npy,1902731095.4690146,0.19763638977459758
microstructure_00892.npy,1890600298.159109,0.2029376241166647
microstructure_00428.npy,3976167648.9581175,0.1859632909449276
microstructure_09569.npy,1255865919.0439641,0.19921334254687123
microstructure_03487.npy,1833664970.5167603,0.18905086518934475
microstructure_01049.npy,4346551941.366519,0.17916416447076822
microstructure_01595.npy,2674053829.019301,0.1841938704302279
microstructure_00703.npy,3782772288.949,0.17488416676831223
microstructure_08184.npy,3805420195.3593774,0.17824575966762174
microstructure_02607.npy,1342396939.346527,0.20102098474154217
microstructure_07397.npy,2905727919.4192567,0.17535519348751918
microstructure_07732.npy,2365572082.912717,0.1923923208171418
microstructure_07888.npy,1408811264.8908088,0.18961078999322728
microstructure_03900.npy,4090752709.4153314,0.1860178858362018
microstructure_02604.npy,1768785386.144116,0.19675778067201943
microstructure_05155.npy,4432559544.126277,0.17646730610086897
microstructure_09657.npy,3878676373.9400654,0.1674323335587873
microstructure_04211.npy,3133169290.000226,0.1929570816480885
microstructure_03207.npy,1287577399.7143645,0.19322657840649884
microstructure_05144.npy,3761742636.6916327,0.18584156057748355
microstructure_00777.npy,2891893700.510957,0.1697517863194007
microstructure_08898.npy,1377890424.3934107,0.20398000836288321
microstructure_03106.npy,3986634619.555018,0.19457120574670675
microstructure_08734.npy,3127321922.8343234,0.18795457518472647
microstructure_08635.npy,2450106777.368049,0.18440599836132668
microstructure_08885.npy,3730188583.334359,0.1856689662990752
microstructure_09424.npy,3630723765.842773,0.19175013695200574
microstructure_00707.npy,4082756821.473662,0.1726232565563705
microstructure_01124.npy,2401912922.856172,0.1876738413841489
microstructure_04319.npy,4121258555.818814,0.16996942448159416
microstructure_03257.npy,1395211498.1394982,0.18663512510054042
microstructure_02361.npy,1709028384.757699,0.1976679369877281
microstructure_04067.npy,2288933719.904764,0.19814049334381606
microstructure_07745.npy,3752036639.778566,0.1908697116433028
microstructure_02460.npy,3196574408.19341,0.1834842428148182
microstructure_02202.npy,1663221291.0323217,0.1995084610162801
microstructure_04626.npy,2685500197.977865,0.18100600640492073
microstructure_03360.npy,2998417456.681844,0.17141939522148658
microstructure_02319.npy,1244013013.888795,0.19910881051314275
microstructure_07299.npy,3215024489.4746904,0.16551035960232277
microstructure_09346.npy,3243598492.605935,0.1847220637511015
microstructure_06887.npy,4346732613.159157,0.17527701313585173
microstructure_00339.npy,4368248936.2060585,0.16514347931692167
microstructure_09221.npy,3796290010.6041474,0.1859696799231392
microstructure_06136.npy,4082827406.752434,0.17463370967876607
microstructure_03506.npy,4541878215.900399,0.1790413282619092
microstructure_00659.npy,3659819015.709633,0.18607531480720324
microstructure_02141.npy,1382505257.1010642,0.19771420965134465
microstructure_09965.npy,3490812467.0222936,0.1815898370541579
microstructure_05334.npy,3991651039.3723006,0.1784988770406106
microstructure_04747.npy,2176093527.6865163,0.2179217671448182
microstructure_06369.npy,4557941245.358269,0.18507645506172002
microstructure_07183.npy,1872856594.1625166,0.18459786462889996
microstructure_08628.npy,1830057105.1175783,0.19937203700420467
microstructure_07584.npy,2102532927.0937603,0.1887687466603073
microstructure_04037.npy,3823224725.3741055,0.17743319124493495
microstructure_00849.npy,4179832933.1643133,0.18698827572527282
microstructure_05374.npy,1219459989.7505665,0.194736023517452
microstructure_09070.npy,1389315258.4145136,0.20241212438596418
microstructure_09377.npy,2305406923.0632806,0.18348590303610215
microstructure_03127.npy,1210945833.2694077,0.20145717711840433
microstructure_08482.npy,3919506866.673965,0.18190712922213387
microstructure_09795.npy,1233398615.6561687,0.19878047175877198
microstructure_09324.npy,3283426061.661545,0.18019544439210267
microstructure_09129.npy,3974390422.4362893,0.18118743553700078
microstructure_00284.npy,1639746877.1319907,0.18760027764306128
microstructure_02241.npy,1640925676.4775221,0.18875183708823642
microstructure_08534.npy,2890733969.7323675,0.1781239997158954
microstructure_01914.npy,1388700489.948364,0.19503450910459155
microstructure_08484.npy,2939979324.5032907,0.1891055159467727
microstructure_00836.npy,1736358407.7952807,0.20169469336533274
microstructure_08857.npy,4057714081.4055686,0.17441911044217243
microstructure_09865.npy,2674495442.4872923,0.18922507958198395
microstructure_05671.npy,1584295744.8389966,0.19265838748026923
microstructure_06918.npy,1754959634.613484,0.19949563930937378
microstructure_09313.npy,1965151281.8667672,0.18813456518907226
microstructure_05526.npy,3915615180.2894664,0.18565223317056792
microstructure_09260.npy,2439893922.3938975,0.18866740336172935
microstructure_07996.npy,2665771029.833725,0.182024201196198
microstructure_02967.npy,1409693165.2333486,0.19781284489682896
microstructure_06390.npy,1672310982.6105013,0.1728550005037983
microstructure_06490.npy,1353204528.5527909,0.2062344906302128
microstructure_06735.npy,4340028995.807591,0.18109269428764418
microstructure_02030.npy,2590948778.4030457,0.19544279607421106
microstructure_02145.npy,3869214299.422769,0.18267177217191108
microstructure_07491.npy,4408112297.380817,0.1802609448569469
microstructure_07544.npy,2639680527.5784397,0.17144203568165012
microstructure_03454.npy,1673431772.6495597,0.19381462163494914
microstructure_07037.npy,3458165087.4252486,0.1883663040160528
microstructure_06881.npy,3061061254.5429096,0.19731531305758718
microstructure_00600.npy,3504091079.239551,0.17898326149724345
microstructure_03316.npy,2229206767.287273,0.18144426189691984
microstructure_03352.npy,4124674849.311973,0.17557418773519115
microstructure_07724.npy,2068123028.8076456,0.19687811756915982
microstructure_03422.npy,1290969332.7711434,0.19330110154557914
microstructure_02767.npy,3106983787.732362,0.18264242845775713
microstructure_05264.npy,1340484964.8764493,0.19990792152485745
microstructure_01588.npy,2618945792.33377,0.19505602395103722
microstructure_09278.npy,4554947043.052487,0.1712624551650915
microstructure_00992.npy,3450231637.4292426,0.18259632781705207
microstructure_07407.npy,2474791312.3725777,0.15894592966822976
microstructure_08222.npy,3731387576.5582833,0.1713530973989455
microstructure_06939.npy,3977836555.3058596,0.18597723752735146
microstructure_02042.npy,4412450202.230614,0.17253284376156694
microstructure_01518.npy,1622742923.6467602,0.1969115002415895
microstructure_00865.npy,1218490405.2967885,0.19896950025430843
microstructure_09333.npy,1560698064.188071,0.19459365687042365
microstructure_05715.npy,3033717990.731886,0.18126473556280687
microstructure_00454.npy,1760649131.924495,0.19765013106009077
microstructure_01587.npy,1325081284.742071,0.19812321885733056
microstructure_01627.npy,3273833197.15224,0.17885777861900115
microstructure_08619.npy,1448834208.629657,0.19519196762827065
microstructure_00588.npy,3263177624.4895554,0.18421705581831077
microstructure_05158.npy,4666658999.994556,0.17520702966951857
microstructure_09289.npy,3979179120.0376377,0.1785040911501959
microstructure_09525.npy,3784828180.0193176,0.1703492047434251
microstructure_06335.npy,1255560544.2076955,0.19443059417144018
microstructure_01628.npy,1792809282.2499974,0.20933651527250025
microstructure_06276.npy,2349640513.0471168,0.18430465694668294
microstructure_01969.npy,1810317286.7070343,0.19411128964901242
microstructure_05925.npy,3662226789.8773866,0.17535769101046597
microstructure_00816.npy,2813321091.236177,0.17474344802221622
microstructure_09813.npy,2053173316.7020357,0.19714795788835437
microstructure_01045.npy,2245923495.893418,0.2008172246736254
microstructure_08982.npy,4412443779.626584,0.1889454003183126
microstructure_06560.npy,1590274007.9179235,0.19650104875470395
microstructure_09368.npy,1308044914.3922353,0.20842313191316933
microstructure_01318.npy,2062478696.753174,0.18932838508408387
microstructure_08678.npy,1550239040.446716,0.19809622826409212
microstructure_00813.npy,2355061801.27825,0.1843607673842088
microstructure_09562.npy,3806922409.4239388,0.170550855847191
microstructure_01331.npy,3216546064.723567,0.20174608403291389
microstructure_01103.npy,1950621739.8827834,0.1944412702009179
microstructure_00764.npy,1405505275.5495677,0.18837120017080372
microstructure_03584.npy,1724825490.6548414,0.17792913159241056
microstructure_07822.npy,4114348223.229219,0.17883100779778432
microstructure_02985.npy,3656762812.825638,0.1891138682417073
microstructure_08651.npy,4124336893.5041595,0.17829358705425855
microstructure_02487.npy,2259446161.9028225,0.186228361282772
microstructure_08541.npy,2698597335.3360057,0.17567098925457847
microstructure_06348.npy,2350955915.0137973,0.1795691230100373
microstructure_00793.npy,4248003149.5021853,0.18485971705548018
microstructure_00004.npy,1248179518.827347,0.20346749167032768
microstructure_07451.npy,2814564224.7166924,0.19210895306903714
microstructure_08797.npy,1441049171.0671446,0.20478389341483064
microstructure_04062.npy,1594066264.8798878,0.20106420226292498
microstructure_07158.npy,1954694996.5643919,0.19517693114538331
microstructure_09541.npy,1175889050.7717392,0.2030924319263315
microstructure_01390.npy,2117611940.0357938,0.1905988766465106
microstructure_01105.npy,3907217383.30671,0.18046612353138514
microstructure_02946.npy,3258299928.787234,0.1785249931236024
microstructure_00163.npy,3462052190.5522246,0.17411284115378786
microstructure_09675.npy,3284216535.689279,0.1732609230880864
microstructure_07876.npy,1957062671.956322,0.20675685535735125
microstructure_02301.npy,1213262186.0461998,0.19902547112859625
microstructure_01061.npy,3737347687.218817,0.17946285384446617
microstructure_04830.npy,1550109711.0597982,0.18929234460900346
microstructure_08504.npy,4388309273.741286,0.18308765367573435
microstructure_08056.npy,1636798358.4369686,0.1941287305372369
microstructure_02015.npy,1686383441.3790374,0.1937650505969909
microstructure_06954.npy,4682461825.144422,0.19277371705871632
microstructure_03373.npy,2205043100.699617,0.15846521563773022
microstructure_03310.npy,1715470869.0987575,0.19885021950981766
microstructure_01311.npy,1341332569.1422338,0.20066019747185262
microstructure_05483.npy,4141764873.5133204,0.1733483480854683
microstructure_05127.npy,3153082597.394196,0.1842202068889636
microstructure_05005.npy,3847437791.3522325,0.1794843550419498
microstructure_03519.npy,1639013079.7594695,0.19993268671726705
microstructure_08387.npy,1383050346.949559,0.18854232285505781
microstructure_07465.npy,4656736026.382469,0.1774587631664583
microstructure_03891.npy,1870412193.572922,0.20746445650478385
microstructure_00542.npy,4440276579.284477,0.18649507028428114
microstructure_04215.npy,2565051837.724422,0.1866219730143467
microstructure_00211.npy,1158842777.3398473,0.20328855385855263
microstructure_01408.npy,2018248845.5830512,0.1991231866730722
microstructure_06812.npy,3564731710.913086,0.18163742634838134
microstructure_04156.npy,2578928603.1699133,0.1781351545203464
microstructure_02864.npy,1993135229.301987,0.1934670627215394
microstructure_09117.npy,1387766015.2902994,0.1971361281064518
microstructure_04552.npy,2096516234.9080393,0.17627337913520308
microstructure_00234.npy,1598353812.9007468,0.190495038295332
microstructure_08718.npy,1224667257.7989051,0.2001540864232145
microstructure_02048.npy,1390947349.00916,0.19084634408217632
microstructure_04968.npy,2602383396.784224,0.19328183720120481
microstructure_03726.npy,4209534265.754696,0.17701580943532477
microstructure_08858.npy,1435759247.5546432,0.1892726466579159
microstructure_06655.npy,1712310024.102158,0.18297007910065188
microstructure_09920.npy,1870053640.658044,0.19474434063310817
microstructure_09753.npy,3994909317.881372,0.1878820513065574
microstructure_01635.npy,4738880273.292138,0.16990950033500876
microstructure_04028.npy,1803812041.1524107,0.20678254307176724
microstructure_04741.npy,1250850704.4454482,0.20235875777706064
microstructure_04620.npy,4306994361.408724,0.17980008514807
microstructure_09051.npy,3292814069.3281703,0.17809313990253808
microstructure_09692.npy,1545517195.5684521,0.1894641325123407
microstructure_07905.npy,1317082174.8607392,0.19949297907981178
microstructure_09895.npy,3876816432.0617256,0.1787232294056168
microstructure_04529.npy,4640851067.843876,0.18657964549694353
microstructure_08508.npy,4012030721.2501464,0.18712950702278694
microstructure_06060.npy,1828492886.4464698,0.1914840423325827
microstructure_09390.npy,1304291822.2468147,0.19503813545549098
microstructure_03006.npy,2356103996.9130535,0.18230178480680378
microstructure_06074.npy,3666179911.860414,0.17104544297558508
microstructure_02440.npy,4906433513.145889,0.1786986639843771
microstructure_03394.npy,3331179837.026467,0.18461866476481603
microstructure_08236.npy,1286319811.646244,0.20448225872892764
microstructure_05269.npy,2099510116.8862576,0.199264208803111
microstructure_08911.npy,4409686584.260558,0.16571844023940965
microstructure_09033.npy,2977443251.589428,0.17933635376819743
microstructure_08341.npy,4038181306.0176644,0.18572683592326136
microstructure_03902.npy,2807256238.0839086,0.1968924337100634
microstructure_02982.npy,3539136394.1018972,0.1662386320580105
microstructure_07325.npy,2124860998.7977111,0.1851397034872244
microstructure_09726.npy,2555592165.2246923,0.1952437898479346
microstructure_01173.npy,2012701409.7286596,0.1953959953606409
microstructure_00457.npy,1529216137.14266,0.19070916757909973
microstructure_07005.npy,1244881979.316972,0.1972998056881925
microstructure_07553.npy,4271227382.40591,0.18689104799138795
microstructure_03518.npy,2130480360.752953,0.18675352230785397
microstructure_03834.npy,3189067122.4624157,0.17470354445543892
microstructure_00929.npy,2466653648.405771,0.1773379533024607
microstructure_00602.npy,2644270972.2667594,0.18344466478235613
microstructure_08004.npy,3380202255.5336456,0.17873935533588803
microstructure_04765.npy,1762285864.683732,0.19568660886409078
microstructure_09152.npy,3363453609.405053,0.17905917058107268
microstructure_00570.npy,1875471128.0765057,0.1938495388493808
microstructure_09174.npy,1521641159.4931848,0.1928072794701763
microstructure_08212.npy,2623943201.0299077,0.19630224191660142
microstructure_09872.npy,1740560119.9920099,0.18948402041629384
microstructure_09532.npy,2362946871.42841,0.17492206684427417
microstructure_07345.npy,3991175968.593969,0.17421226593136954
microstructure_03577.npy,2440814284.732955,0.17944727748095105
microstructure_06118.npy,2262760116.315512,0.1792740896166254
microstructure_05139.npy,2565479206.8743906,0.17674830112088794
microstructure_04628.npy,1790877326.7607312,0.19067866867880068
microstructure_01655.npy,1502964838.4301722,0.18273797024066177
microstructure_09488.npy,2146640317.162493,0.18777650598786289
microstructure_00901.npy,1217644913.326067,0.20107429478185787
microstructure_00629.npy,1307498526.9359646,0.20563565558858
microstructure_07809.npy,2053192708.237313,0.1891686720104727
microstructure_02232.npy,1517569462.5673785,0.19739235071886307
microstructure_05844.npy,1518363921.2805538,0.2003339636867971
microstructure_04636.npy,2093322847.1341124,0.1911466299255849
microstructure_08305.npy,3300299275.106882,0.17793632971681625
microstructure_02729.npy,1393733535.1877518,0.2037778347722074
microstructure_08352.npy,2153598831.7631044,0.184436025058757
microstructure_05472.npy,2009783618.4705017,0.19525424672847694
microstructure_01397.npy,2520564728.9612656,0.21906852217560804
microstructure_06838.npy,1545169472.1101046,0.18888043527330167
microstructure_04430.npy,1505726553.0433545,0.19284130515049364
microstructure_06216.npy,1356492753.6616354,0.2027413347001459
microstructure_02537.npy,3578576135.5931325,0.17443685741702825
microstructure_01139.npy,3134000607.40772,0.1747089833588222
microstructure_06869.npy,3460809316.9258976,0.17874439242286072
microstructure_06316.npy,4340914716.762892,0.1793066733226393
microstructure_00801.npy,1495437990.0928934,0.17780979849829556
microstructure_00687.npy,2347414859.3503623,0.17441852587519288
microstructure_01720.npy,1203502960.0202358,0.19666492418889095
microstructure_04079.npy,3882000022.8004103,0.17964298693230962
microstructure_02926.npy,1955148540.759006,0.19050354429433297
microstructure_07003.npy,2134258504.9333425,0.19755924079315199
microstructure_08914.npy,1966936078.3673713,0.16020213881605525
microstructure_08458.npy,3901585286.594368,0.17680520533875768
microstructure_09989.npy,3649646753.562283,0.1884527100607594
microstructure_05978.npy,3322209365.0354705,0.17953162185206945
microstructure_06022.npy,3725667274.3515506,0.1830535784287374
microstructure_02567.npy,3305051211.69429,0.1761130277867179
microstructure_03740.npy,1586912458.7873688,0.19453114514687525
microstructure_02980.npy,1566465560.4961889,0.2066497951612822
microstructure_02434.npy,1639354258.5209746,0.19334980986968142
microstructure_05050.npy,1824371280.0832493,0.1831545382386254
microstructure_02135.npy,1221493462.1445065,0.20298825060234363
microstructure_04995.npy,4197089812.2752786,0.17722218090628544
microstructure_09645.npy,2812395822.3320737,0.19598693844623996
microstructure_04381.npy,1730590087.866029,0.2068930232469618
microstructure_00976.npy,3940977198.872607,0.18053103198312284
microstructure_00383.npy,1960251912.0836656,0.1890789448902049
microstructure_06603.npy,1675333869.1144764,0.20874851448470108
microstructure_07999.npy,4058917335.912395,0.1754247964018104
microstructure_04565.npy,3630847439.063489,0.1796713700173107
microstructure_06111.npy,3758448458.156124,0.16988551366121019
microstructure_03148.npy,2163213152.7986097,0.19201792782547636
microstructure_03585.npy,3869899533.6257396,0.1767557519413257
microstructure_04405.npy,4076218737.8025637,0.18118930127471847
microstructure_08800.npy,4176559666.3213024,0.1722966786647314
microstructure_01038.npy,1259678116.5134656,0.196912731054053
microstructure_07410.npy,4452425120.564909,0.17852179257809725
microstructure_06907.npy,2808293039.236989,0.1876187762390175
microstructure_00452.npy,1501188665.4824781,0.19427838282038673
microstructure_02161.npy,1315158353.1183753,0.19764852016826168
microstructure_00543.npy,1673096560.5285347,0.21139499830485303
microstructure_00973.npy,2969167693.8415956,0.18505247224336496
microstructure_04045.npy,4304584176.308744,0.18010314213478806
microstructure_01014.npy,1699696732.7080386,0.19679844327800908
microstructure_00313.npy,2902592921.8006434,0.17541978136176511
microstructure_05197.npy,1567314777.7703621,0.20759087312553492
microstructure_01875.npy,3137254962.913004,0.19250550582825676
microstructure_08006.npy,3355974420.459373,0.17411960639358748
microstructure_00127.npy,1209062917.7704906,0.1961038897558268
microstructure_04355.npy,4447280216.2073555,0.17644578035187566
microstructure_00188.npy,3444987452.4418364,0.1848419190656096
microstructure_09887.npy,2898682029.1705194,0.1737345185136769
microstructure_01520.npy,4166730170.010843,0.17308195679041574
microstructure_04205.npy,3480911147.3304906,0.1751635092624385
microstructure_06228.npy,3316265935.02764,0.19240297608348478
microstructure_04731.npy,1516269209.6472838,0.181917422730867
microstructure_04879.npy,2071529117.2950375,0.19074996585280032
microstructure_07779.npy,4183762340.3031726,0.18022616381341522
microstructure_06744.npy,3637112177.510146,0.18178207982508565
microstructure_00331.npy,3450260192.06007,0.18368454017077693
microstructure_06165.npy,2104420607.546303,0.20269859628102022
microstructure_07007.npy,1416761475.4989824,0.20031955343199132
microstructure_08513.npy,3948036409.6680055,0.19149862634444095
microstructure_03929.npy,1986066782.6181984,0.18962578439593006
microstructure_06021.npy,3258730059.5436134,0.1826096530913223
microstructure_09010.npy,1672731486.4779441,0.196939972984018
microstructure_08660.npy,3403096863.808455,0.18965820841423733
microstructure_05417.npy,3025842627.1060457,0.1923893980849516
microstructure_04614.npy,2038175824.9882112,0.18894475794932578
microstructure_00183.npy,3874419399.7516656,0.18194685394604349
microstructure_01492.npy,3607731090.112085,0.192493774150245
microstructure_09309.npy,2459780051.006148,0.18201762428031798
microstructure_09437.npy,3398548069.3327627,0.18108829597765072
microstructure_02752.npy,1769157912.7197328,0.19104066311120357
microstructure_02686.npy,3656300882.25894,0.17825394448959048
microstructure_09637.npy,2491578546.0663342,0.18789200902404488
microstructure_01594.npy,3643122920.6154313,0.18537377542353237
microstructure_03491.npy,3728024388.375447,0.17543354190538166
microstructure_04286.npy,1243593149.3228805,0.20120638579722122
microstructure_09628.npy,1550380697.9866226,0.18641444495765974
microstructure_07132.npy,3022182649.258479,0.17643408975871108
microstructure_01497.npy,3587347855.0358963,0.18132935095477778
microstructure_07446.npy,3803769837.8607035,0.18437414092737797
microstructure_04949.npy,1724427533.0469096,0.192859448320798
microstructure_03623.npy,3929680549.8705473,0.18103529990192813
microstructure_08063.npy,1566338635.2481012,0.19651539605293322
microstructure_02655.npy,1690189967.161873,0.19240070183280164
microstructure_07330.npy,2784568640.998931,0.17145069207607821
microstructure_08763.npy,4055188958.6180906,0.17752523426170838
microstructure_05012.npy,3791042473.9833956,0.17793195506924842
microstructure_03770.npy,2153937699.0521946,0.18971911116973797
microstructure_04453.npy,4540575646.028431,0.1809369840926641
microstructure_02287.npy,1474852346.3631506,0.20036247103769897
microstructure_07269.npy,1524338077.1594882,0.1924652885656811
microstructure_02159.npy,3934613404.1436296,0.17857832177080268
microstructure_08703.npy,3082095051.915483,0.1878064254620925
microstructure_05151.npy,1483387276.603549,0.1948938041401366
microstructure_02592.npy,2426907074.5584483,0.188694078052508
microstructure_06508.npy,4436135469.498253,0.18692709436881802
microstructure_01329.npy,3559109061.316496,0.17553342334626143
microstructure_00106.npy,1253906498.9859324,0.20048671398228854
microstructure_06921.npy,2515113808.821826,0.19051436080292458
microstructure_00939.npy,3745550408.2649517,0.18191252212203832
microstructure_07050.npy,1465039596.1593516,0.18268004281186
microstructure_04865.npy,2261847899.2252035,0.18243282471807917
microstructure_07112.npy,2581083575.3699803,0.1832627247112782
microstructure_05230.npy,1708575660.513618,0.18498452149242262
microstructure_06566.npy,4458207270.028951,0.17888781668257434
microstructure_08452.npy,3255348692.173317,0.17717878781101895
microstructure_01305.npy,3316227982.219782,0.1757214636256994
microstructure_03728.npy,2657976080.265868,0.18859155916776857
microstructure_01296.npy,4139832564.9556813,0.18053995815975532
microstructure_03089.npy,2614193672.797266,0.18167741611998292
microstructure_04142.npy,3735354753.5326924,0.16955337674656282
microstructure_07819.npy,1806187936.697849,0.1896593111980775
microstructure_06061.npy,3052386441.5549417,0.1830079240470942
microstructure_06152.npy,1858557143.2055976,0.1998926174448127
microstructure_01847.npy,1885602389.127556,0.17959433483217696
microstructure_00974.npy,3924219128.269964,0.18082295336984236
microstructure_01555.npy,1827707726.1948485,0.18037423706977207
microstructure_01164.npy,1994337360.6925876,0.20205650237512912
microstructure_08688.npy,3760154756.378767,0.1783252693694212
microstructure_09261.npy,2586685094.674218,0.16905899809457034
microstructure_09665.npy,2770434594.5581775,0.18713538276390065
microstructure_02521.npy,3961284603.0574546,0.18276434692730378
microstructure_01598.npy,2983321104.510125,0.18567064925125618
microstructure_07253.npy,1777231731.289174,0.2046773055865515
microstructure_08132.npy,1441017912.2711573,0.19899189901758735
microstructure_06769.npy,1692659787.1845345,0.1944195121454814
microstructure_08882.npy,1581276455.6392834,0.19134721908979077
microstructure_01890.npy,1372003433.739161,0.18673319294572296
microstructure_07515.npy,1721648179.646504,0.16902650604884045
microstructure_07275.npy,1250786305.2634923,0.2021728272824739
microstructure_05590.npy,4066426945.476844,0.1769236021791206
microstructure_06955.npy,2849049862.9388094,0.17874132601056794
microstructure_08770.npy,1717598571.2311585,0.20119307519872884
microstructure_04112.npy,1425694890.1546106,0.2086847802320104
microstructure_02378.npy,3741576009.57265,0.18592053554105928
microstructure_00967.npy,3974825283.459651,0.17631063388927593
microstructure_01278.npy,4763071688.948332,0.18468628641210322
microstructure_00739.npy,3592810598.6495075,0.18068522830860567
microstructure_00148.npy,3726492041.900754,0.18483467335268927
microstructure_05378.npy,3904868578.44339,0.18711373717235255
microstructure_01807.npy,1932257573.038544,0.1735633233246836
microstructure_02526.npy,2946219711.235648,0.18162690793307049
microstructure_06125.npy,4360960485.300446,0.1773177304208719
microstructure_07102.npy,2750000819.8837533,0.17622736996368668
microstructure_04322.npy,2249393969.0389977,0.18851102428531696
microstructure_04170.npy,1580795973.373232,0.18150063919823545
microstructure_03344.npy,1427195746.3599255,0.1930812756067327
microstructure_05692.npy,3015196332.4040837,0.18070835707043575
microstructure_07246.npy,2949924827.235186,0.17909392487177944
microstructure_08441.npy,1654258472.2387905,0.19371667703382514
microstructure_03836.npy,3945494922.4808846,0.17182573163479525
microstructure_04755.npy,3370896469.7134647,0.18160290101126128
microstructure_05454.npy,3013817987.03247,0.18341912530602023
microstructure_05354.npy,1326893090.245309,0.2051615299960787
microstructure_00580.npy,3537244571.875704,0.1703258516321899
microstructure_04639.npy,4260902102.8977084,0.18846923531832657
microstructure_05852.npy,1841054507.4482145,0.196890208637662
microstructure_04825.npy,3437494252.947804,0.18108594076189888
microstructure_03931.npy,3750436576.7880735,0.18385023106928142
microstructure_06839.npy,1543448814.7921429,0.18258500204927108
microstructure_01983.npy,1283474377.5103433,0.2002478093944786
microstructure_09595.npy,3234490321.4776793,0.2081885171208046
microstructure_05041.npy,1607934471.53533,0.19455961441873462
microstructure_09176.npy,2204358131.139807,0.17824213609678818
microstructure_07342.npy,4047228004.0789723,0.17757232500440115
microstructure_01840.npy,2936712805.795153,0.1859251886860321
microstructure_02969.npy,1973180249.3989916,0.1693114266648731
microstructure_00675.npy,1779954824.1906934,0.18935014089169658
microstructure_01325.npy,1599491756.5198343,0.19376692101364043
microstructure_01006.npy,4456648014.186849,0.1883540344582468
microstructure_03199.npy,1570620994.4606724,0.19861662545703565
microstructure_09574.npy,2674906293.7327113,0.19477285113353612
microstructure_04930.npy,3668598593.0636997,0.18085032096228879
microstructure_01167.npy,1216681868.9382663,0.19475254933729758
microstructure_04866.npy,2393666623.3454795,0.1980348560469334
microstructure_09472.npy,2426918523.6514435,0.19604334947346894
microstructure_07121.npy,3457889022.03604,0.18129651240628739
microstructure_04484.npy,1850810165.861522,0.20895183176440407
microstructure_09022.npy,3025423267.0839186,0.18529133738935655
microstructure_09559.npy,3722160644.549715,0.18385801035226448
microstructure_05079.npy,1231481578.443871,0.20208459120876215
microstructure_08363.npy,1610020055.7847571,0.20083814707675127
microstructure_06300.npy,3426831510.8680277,0.17908645656598016
microstructure_09655.npy,1951086949.347736,0.19108840688858136
microstructure_05260.npy,3805283725.4541383,0.1660105993843184
microstructure_08696.npy,3709680008.245053,0.18290664138367882
microstructure_08707.npy,1188437466.3775625,0.19996365812552389
microstructure_07344.npy,2129245807.6213932,0.19100677704447422
